,CTY_SCR_NAME,CTY_SCR_NBR_DY_01,CTY_SCR_NBR_DY_02,CTY_SCR_NBR_WK_01,CTY_SCR_NBR_WK_02,CTY_SCR_NBR_MO_01,CTY_SCR_NBR_MO_02,CTY_SCR_NBR_QT_01,CTY_SCR_NBR_QT_02,CTY_SCR_TGT_01,CTY_SCR_AVG_01,CTY_SCR_AVG_02,CTY_SCR_DEV_01,CTY_SCR_DEV_02,ETL_LOAD_DATE,ETL_LOAD_IS_ACTIVE_FLAG,CTY_SCR_OPEN_DATA_SOURCE,CTY_SCR_METRIC_TYPE,CTY_SCR_DAY,CTY_SCR_WEEK,CTY_SCR_MONTH,CTY_SCR_QUARTER,CTY_SCR_DAY_NAME
129,ON-TIME PERMIT REVIEWS,0.8387097,30.0,0.7831325,83.0,0.7730263,304.0,0.7885057,870.0,0.75,,,,,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,1.1182796,1.0441767,1.0307017,1.0513409,Thursday
130,BFD RESPONSE TIME,0.8515284,229.0,0.8413978000000001,1488.0,0.8385348,6088.0,0.8404108,19475.0,0.9,,,,,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.9461427,0.9348864,0.9317053,0.9337898000000001,Thursday
131,EMS RESPONSE TIME,7.133333299999999,55.0,6.5833333,464.0,6.6083333,2084.0,6.5166667,6797.0,6.0,,,,,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.8411215,0.9113924000000001,0.9079444999999999,0.9207161,Thursday
132,BFD INCIDENTS,235.0,,218.57142850000002,,210.43333330000002,,221.89010980000003,,,200.5666666,216.05494500000003,22.3632755,26.8163974,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.9486380999999999,1.0199409,1.0593851,1.0945569,Thursday
133,EMS INCIDENTS,287.0,,301.42857139999995,,297.36666660000003,,311.1208791,,,294.6,309.2087912,28.040119,27.877317100000003,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.1241816,1.0703701,1.0849909,1.083457,Thursday
134,PART 1 CRIMES,34.0,,45.285714299999995,,50.7333333,,51.868131899999995,,,55.8,58.56043960000001,10.1794076,9.842639,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.9405708,1.4569584999999998,1.3005139,1.3187882,Thursday
135,HOMICIDES (TREND),0.0,,0.14285710000000001,,0.0666667,,0.1868132,,,0.1166667,0.14285710000000001,0.32373179999999996,0.38108390000000003,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,3.0827904,6.6059741999999995,2.8046252000000003,Thursday
136,SHOOTINGS (TREND),1.0,,1.2857143,,1.0333333,,1.0549451,,,0.8666666999999999,0.9010988999999999,1.0809078,1.0725603000000001,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.9475745,1.5147801,1.8847496,1.8708644,Thursday
137,STABBINGS (TREND),0.0,,1.1428571,,1.3333333,,1.5934066,,,1.3666667,1.467033,1.2208174999999999,1.2987503999999999,2016-12-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,2.2640488,1.9406131999999998,1.7357675,Thursday
138,LIBRARY USERS,7611.0,,8244.333333300001,,8431.5517241,,8912.3370787,,,7432.4745763,7787.978417300001,1748.6450159,1716.2252540999998,2016-12-16 00:00:00,N,https://data.cityofboston.gov/City-Services/Boston-Public-Library-Daily-Active-User-Counts/mzws-sfys,Historical,1.339062,1.4504892,1.483428,1.4678358999999999,Thursday
139,STABBINGS (TREND),1.0,,0.8571429,,1.3,,1.6043956,,,1.3333333,1.4230768999999999,1.2711488000000002,1.292612,2016-12-19 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,2.6044821,3.0385623,2.0034478,1.6926554,Friday
140,PART 1 CRIMES,33.0,,39.428571399999996,,49.2,,51.131868100000005,,,57.0,58.4450549,10.713527000000001,9.9398608,2016-12-19 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,2.0519251,1.7173721000000002,1.3762912,1.3374226,Friday
141,HOMICIDES (TREND),0.0,,0.14285710000000001,,0.0666667,,0.1758242,,,0.15,0.1483516,0.36008470000000004,0.3861877,2016-12-19 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,3.5705940000000003,7.6512667,3.0401919,Friday
142,SHOOTINGS (TREND),1.0,,1.0,,1.1333333,,1.032967,,,0.8833333000000001,0.9010988999999999,1.0906639999999999,1.0828135,2016-12-19 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.9739973000000002,1.9739973000000002,1.7417624,1.9205961,Friday
143,PART 1 CRIMES,43.0,,41.428571399999996,,49.9,,51.2967033,,,56.5833333,58.3626374,10.3552028,9.9095539,2016-12-20 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.5567101,1.6157578000000001,1.3414536,1.3309275,Monday
144,ON-TIME PERMIT REVIEWS,0.76,25.0,0.8461538000000001,91.0,0.7850467,321.0,0.7752294,872.0,0.75,,,,,2016-09-16 00:00:00,N,https://data.cityofboston.gov/Permitting/Approved-Building-Permits/msk6-43c6,Target,1.0133333,1.1282051000000002,1.0467289,1.0336392,Thursday
145,BFD RESPONSE TIME,0.8197424999999999,233.0,0.8235646000000001,1672.0,0.8408894,6926.0,0.8360755999999999,21272.0,0.9,,,,,2016-09-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.910825,0.9150718000000001,0.9343216000000001,0.9289729,Thursday
146,EMS RESPONSE TIME,6.8416667,84.0,6.8333333,581.0,6.3,2597.0,6.2666667,7833.0,6.0,,,,,2016-09-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Target,0.8769793,0.8780488000000001,0.9523809999999999,0.9574468,Thursday
147,311 CALL CENTER PERFORMANCE,0.8418025,1043.0,0.8478068000000001,5630.0,0.8712306999999999,24043.0,0.8567816999999999,68818.0,0.95,,,,,2016-09-16 00:00:00,N,,Target,0.8861079,0.8924281999999999,0.9170849,0.9018754999999999,Thursday
148,BFD INCIDENTS,242.0,,247.85714280000002,,232.1935483,,239.58695649999999,,,227.64516119999996,221.70652169999997,20.4703825,24.399846,2016-09-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.0252708000000001,1.0010424999999998,1.0685721000000001,1.027211,Thursday
149,EMS INCIDENTS,363.0,,339.0,,332.9032258,,336.5543478,,,327.032258,323.9021739,26.0198435,22.2873639,2016-09-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.9725953000000002,1.0414516,1.0605247,1.0286289,Thursday
150,PART 1 CRIMES,56.0,,50.1428571,,49.8387097,,51.391304299999994,,,62.2419355,63.0652174,8.3953256,9.6363433,2016-09-19 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.2613796999999998,1.4087203000000001,1.4173171999999998,1.4146666,Friday
151,HOMICIDES (TREND),0.0,,0.14285710000000001,,0.19354839999999998,,0.09782610000000001,,,0.1129032,0.1358696,0.319058,0.402202,2016-09-19 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,3.0237293,2.2317994,5.5002867,Friday
152,SHOOTINGS (TREND),1.0,,0.8571429,,1.0,,1.1630435,,,1.0483871,1.3043478000000002,0.913064,1.2522254,2016-09-19 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.9614511000000001,2.2883595000000003,1.9614511000000001,2.198175,Friday
153,STABBINGS (TREND),2.0,,0.7142857,,1.9032258000000002,,2.0652174,,,1.7580645000000001,1.8586957,1.5959527,1.4900876,2016-09-19 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.6770086,4.6956242,1.7622802,1.6215161,Friday
154,LIBRARY USERS,9296.0,,9441.5714286,,9389.7741935,,9308.8764045,,,8627.7741935,8573.916666699999,1165.0288610999999,1184.9659642000001,2016-09-19 00:00:00,N,https://data.cityofboston.gov/City-Services/Boston-Public-Library-Daily-Active-User-Counts/mzws-sfys,Historical,1.2456542,1.2651606000000002,1.2582198,1.2598373999999999,Friday
155,GRAFFITI ON-TIME %,,,0.9016393,60.0,0.9644269,253.0,0.9418778,670.0,0.8,,,,,2016-09-22 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,,1.1270491000000002,1.2055336,1.1773473,Wednesday
156,MISSED TRASH ON-TIME %,1.0,29.0,0.964467,197.0,0.9743875,898.0,0.9691943000000001,2532.0,0.8,,,,,2016-09-22 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,1.25,1.2055837999999999,1.2179844,1.2114928999999999,Wednesday
157,PARKS MAINTENANCE ON-TIME %,0.7619048,21.0,0.8241758,91.0,0.8449198,374.0,0.789916,1428.0,0.8,,,,,2016-09-22 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.9523809999999999,1.0302198,1.0561498,0.987395,Wednesday
158,POTHOLE ON-TIME %,0.5,4.0,0.5405405,37.0,0.7412935,201.0,0.7635271,499.0,0.8,,,,,2016-09-22 00:00:00,N,https://data.cityofboston.gov/City-Services/311-Service-Requests/awu8-dc52,Target,0.625,0.6756755999999999,0.9266169,0.9544089,Wednesday
159,BPS ATTENDANCE,,,,,,,,,95.0,,,,,2016-09-23 00:00:00,N,,Target,,,,,Thursday
160,PART 1 CRIMES,41.0,,41.1428571,,49.2258065,,51.2608696,,,62.2741935,62.83695649999999,9.1314074,9.713128,2016-09-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,1.7416,1.7355528000000002,1.4505725,1.4153111999999999,Thursday
161,HOMICIDES (TREND),0.0,,0.0,,0.16129029999999997,,0.10869569999999999,,,0.09677419999999999,0.1304348,0.2980636,0.3971866,2016-09-16 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,,2.4479947,4.8541147,Thursday
162,PART 1 CRIMES,28.0,,41.428571399999996,,48.580645200000006,,51.3695652,,,59.5,60.782608700000004,9.4829441,9.3713038,2016-11-15 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,2.4636766,1.6651055000000001,1.4199676,1.3656707000000001,Monday
163,CITY SERVICES SATISFACTION SURVEYS,4.4545449999999995,11.0,3.8,30.0,3.4028769999999997,139.0,3.3489459999999998,427.0,4.0,,,,,2016-11-24 00:00:00,N,,Target,1.1136363,0.95,0.8507193000000001,0.8372364999999999,Wednesday
164,311 CALL CENTER PERFORMANCE,0.919214,916.0,0.8949126000000001,5091.0,0.8992142,24051.0,0.8841366,67312.0,0.95,,,,,2016-11-24 00:00:00,N,,Target,0.9675937,0.9420132999999999,0.9465413,0.9306701,Wednesday
165,PART 1 CRIMES,32.0,,42.714285700000005,,49.1290323,,51.6521739,,,59.6129032,61.0054348,9.7549564,9.3138931,2016-11-11 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,2.1677456000000004,1.6239967,1.4119525,1.3614011000000001,Thursday
166,HOMICIDES (TREND),0.0,,0.2857143,,0.2903226,,0.2173913,,,0.19354839999999998,0.1358696,0.4735187,0.3740435,2016-11-15 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,2.3347347000000003,2.2976754,2.3456002999999996,Monday
167,SHOOTINGS (TREND),3.0,,0.8571429,,0.9354839,,1.0326087,,,0.8387097,1.0217391,0.9783484,1.1011992,2016-11-15 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,0.605686,2.119901,1.9423723999999998,2.0558981,Monday
168,STABBINGS (TREND),0.0,,2.0,,1.8387097,,1.8369564999999999,,,1.6774194,1.5652173999999999,1.5016296,1.4319107,2016-11-15 00:00:00,N,https://data.cityofboston.gov/Public-Safety/Crime-Incident-Reports/7cdf-6fgx,Historical,,1.5895245,1.7289564999999998,1.6315727,Monday
