,contributors,coordinates,created_at,entities,favorite_count,favorited,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,retweet_count,retweeted,source,text,truncated,user,preds,w_preds,pos_proba,w_pos_proba,hashtags
876,,,Wed Jun 29 21:50:51 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,86189914315685888,86189914315685888,,,,,,False,en,,,1,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",News: Governor LePage Inks Signature on Charter School Bill: http://www.maine.gov/tools/whatsnew/attach.php?i... http://1.usa.gov/l4TY0o,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.611018173167097,0.0,[]
877,,,Tue Jun 28 19:42:36 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,85795250181906432,85795250181906432,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Statement of the Governor on Maine Military Casualty Rate: For Immediate Release: Tuesday, June 28, 201... http://1.usa.gov/iQlnvS",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6457905260945915,0.0,[]
878,,,Sat Jun 25 04:12:28 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,84474010527739905,84474010527739905,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Wkly Radio Address: : WEEKLY ADDRESS$6.1 Billion Dollars.
 
It's a figure that has been thrown around for the... http://1.usa.gov/m95elx",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.612086495134149,0.0,[]
879,,,Wed Jun 22 15:46:51 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,83561595292237825,83561595292237825,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",News: Candidates Sought for Superior Court Vacancy: Governor Paul R. LePage today announced that his Judicial... http://1.usa.gov/lON39P,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.5291571083900545,0.0,[]
880,,,Mon Jun 20 20:50:02 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,82913117142650880,82913117142650880,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Governor LePage Signs Budget: Governor LePage Signs Budget with Largest Tax Cut in 
Maine History, Pens... http://1.usa.gov/mEODcb",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",0,0,0.40246866984338375,0.0,[]
881,,,Sat Jun 18 06:59:42 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,81979383501438976,81979383501438976,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Wkly Radio Address: The Power of Choice can Help Our Children Succeed: More than 13-thousand Maine Seniors ha... http://1.usa.gov/mI9X51,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8705424534246143,0.0,[]
882,,,Thu Jun 16 19:45:11 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,81447246280916992,81447246280916992,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Charter School Legislation Creates More Choice for Maine Students: For Immediate Release: Thursday, Jun... http://1.usa.gov/m4uqPL",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8627128208353455,0.0,[]
883,,,Thu Jun 16 15:37:05 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,81384809338908672,81384809338908672,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",News: Governor Commends Maine Forest Service Forest Rangers for Out-of-State Service: http://www.maine.gov/to... http://1.usa.gov/kelks6,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.5686359791432863,0.0,[]
884,,,Tue Jun 14 03:35:13 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,80478372165197824,80478372165197824,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Governor LePage Proclaims Tuesday, June 14, 2011 as Flag Day in Maine: For Immediate Release: June 13, ... http://1.usa.gov/iyGeOY",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.8152855734437887,0.0,[]
885,,,Mon Jun 13 23:26:50 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,80415862930161664,80415862930161664,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",News: Governor LePage Keeps Promise to Reduce Red Tape: Business friendly bill that will help boost job growt... http://1.usa.gov/lmhK2i,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7857454549759606,0.0,[]
886,,,Sat Jun 11 04:01:40 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,79397864341635072,79397864341635072,,,,,,False,en,,,0,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Wkly Radio Address: The Budget that Begins a Transformation: It was a busy week at our Capitol as Maine's fis... http://1.usa.gov/l3T6Gh,False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.6129698612945591,0.0,[]
887,,,Sat Jun 11 01:12:24 +0000 2011,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,,79355266478505985,79355266478505985,,,,,,False,en,,,1,False,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","News: Governor Ensures that Students Study Civics and Government: For Immediate Release:  Friday, June 10, 20... http://1.usa.gov/iWaCr6",False,"{'id': 242797777, 'id_str': '242797777', 'name': 'Paul LePage', 'screen_name': 'MEGovernorNews', 'location': 'Augusta, Maine', 'description': ""Paul LePage is Governor of the State of Maine.  This account will provide you with the most up to date news from the Governor's office."", 'url': 'http://t.co/0103yTlUb2', 'entities': {'url': {'urls': [{'url': 'http://t.co/0103yTlUb2', 'expanded_url': 'http://www.maine.gov/governor', 'display_url': 'maine.gov/governor', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3845, 'friends_count': 20, 'listed_count': 186, 'created_at': 'Tue Jan 25 16:34:47 +0000 2011', 'favourites_count': 0, 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1034, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F294E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/605943969/jld8q52636pnzm2r3vyr.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2403696348/c701t3zd2qqb6gl4zp8u_normal.jpeg', 'profile_link_color': '093246', 'profile_sidebar_border_color': '11B3CA', 'profile_sidebar_fill_color': 'F9FEA6', 'profile_text_color': '002038', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1,0,0.7370542569549873,0.0,[]
